"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","CrdY","CrdR","2CrdY","Fls","Fld","Off","Crs","Int","TklW","PKwon","PKcon","OG","Recov","Won_Aerial","Lost_Aerial","Won_percent_Aerial","Url"
2023,"Cádiz","La Liga","opponent",38,38,100,11,5,508,503,69,852,242,374,6,5,1,1954,651,606,51.8,"https://fbref.com/en/squads/ee7c297c/2022-2023/Cadiz-Stats"
2023,"Dortmund","Bundesliga","team",30,34,66,0,0,322,407,41,677,298,334,6,1,1,1958,425,364,53.9,"https://fbref.com/en/squads/add600ae/2022-2023/Dortmund-Stats"
2023,"Dortmund","Bundesliga","opponent",30,34,79,5,3,422,309,86,476,339,439,1,6,2,1854,364,425,46.1,"https://fbref.com/en/squads/add600ae/2022-2023/Dortmund-Stats"
2023,"Eint Frankfurt","Bundesliga","team",28,34,71,1,1,429,377,70,616,284,357,6,2,1,2088,467,555,45.7,"https://fbref.com/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats"
2023,"Eint Frankfurt","Bundesliga","opponent",28,34,78,2,1,399,406,58,520,377,360,2,6,2,1985,555,467,54.3,"https://fbref.com/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats"
2023,"Elche","La Liga","team",32,38,99,12,3,525,394,81,750,323,363,4,10,2,1924,484,465,51,"https://fbref.com/en/squads/6c8b07df/2022-2023/Elche-Stats"
2023,"Elche","La Liga","opponent",32,38,83,8,4,417,499,100,753,288,402,7,5,0,1979,465,484,49,"https://fbref.com/en/squads/6c8b07df/2022-2023/Elche-Stats"
2023,"Empoli","Serie A","team",32,38,88,7,3,441,459,54,611,280,364,2,6,1,1815,434,519,45.5,"https://fbref.com/en/squads/a3d88bd8/2022-2023/Empoli-Stats"
2023,"Empoli","Serie A","opponent",32,38,84,5,2,489,422,75,950,330,387,4,2,2,1953,519,434,54.5,"https://fbref.com/en/squads/a3d88bd8/2022-2023/Empoli-Stats"
2023,"Espanyol","La Liga","team",33,38,99,10,4,457,493,62,713,338,379,3,6,2,1791,647,596,52.1,"https://fbref.com/en/squads/a8661628/2022-2023/Espanyol-Stats"
2023,"Espanyol","La Liga","opponent",33,38,111,8,5,515,443,82,730,238,326,4,5,1,1886,596,647,47.9,"https://fbref.com/en/squads/a8661628/2022-2023/Espanyol-Stats"
2023,"Everton","Premier League","team",28,38,81,2,1,396,382,64,704,390,424,3,6,0,2049,582,613,48.7,"https://fbref.com/en/squads/d3fd31cc/2022-2023/Everton-Stats"
2023,"Everton","Premier League","opponent",28,38,76,1,0,400,382,54,758,275,365,5,3,2,2092,613,582,51.3,"https://fbref.com/en/squads/d3fd31cc/2022-2023/Everton-Stats"
2023,"Fiorentina","Serie A","team",30,38,93,3,2,488,511,56,880,260,337,3,8,2,2016,588,517,53.2,"https://fbref.com/en/squads/421387cf/2022-2023/Fiorentina-Stats"
2023,"Fiorentina","Serie A","opponent",30,38,103,7,2,542,459,93,446,331,339,5,6,2,1910,517,588,46.8,"https://fbref.com/en/squads/421387cf/2022-2023/Fiorentina-Stats"
2023,"Freiburg","Bundesliga","team",27,34,62,2,1,404,424,57,547,325,289,7,6,0,1754,743,686,52,"https://fbref.com/en/squads/a486e511/2022-2023/Freiburg-Stats"
2023,"Freiburg","Bundesliga","opponent",27,34,80,5,2,440,391,44,548,287,243,5,8,0,1845,686,743,48,"https://fbref.com/en/squads/a486e511/2022-2023/Freiburg-Stats"
2023,"Fulham","Premier League","team",29,38,80,1,0,411,405,60,769,340,350,8,8,2,1979,511,550,48.2,"https://fbref.com/en/squads/fd962109/2022-2023/Fulham-Stats"
2023,"Fulham","Premier League","opponent",29,38,57,5,1,419,392,88,608,340,363,8,9,3,2070,550,511,51.8,"https://fbref.com/en/squads/fd962109/2022-2023/Fulham-Stats"
2023,"Getafe","La Liga","team",25,38,125,9,6,600,437,79,649,320,339,3,8,2,1871,714,697,50.6,"https://fbref.com/en/squads/7848bd64/2022-2023/Getafe-Stats"
2023,"Getafe","La Liga","opponent",25,38,91,7,4,463,559,95,771,300,290,2,8,0,2137,697,714,49.4,"https://fbref.com/en/squads/7848bd64/2022-2023/Getafe-Stats"
2023,"Girona","La Liga","team",29,38,92,3,2,440,507,87,713,266,321,7,8,0,1836,428,435,49.6,"https://fbref.com/en/squads/9024a00a/2022-2023/Girona-Stats"
2023,"Girona","La Liga","opponent",29,38,91,5,1,537,423,64,753,303,415,6,9,3,1905,435,428,50.4,"https://fbref.com/en/squads/9024a00a/2022-2023/Girona-Stats"
2023,"Hellas Verona","Serie A","team",36,38,103,3,0,540,383,74,652,337,357,1,2,3,2238,810,735,52.4,"https://fbref.com/en/squads/0e72edf2/2022-2023/Hellas-Verona-Stats"
2023,"Hellas Verona","Serie A","opponent",36,38,69,5,0,410,518,44,634,272,346,2,1,2,2125,735,810,47.6,"https://fbref.com/en/squads/0e72edf2/2022-2023/Hellas-Verona-Stats"
2023,"Hertha BSC","Bundesliga","team",32,34,82,1,1,422,394,58,516,366,344,4,6,0,1835,633,701,47.5,"https://fbref.com/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats"
2023,"Hertha BSC","Bundesliga","opponent",32,34,47,1,0,412,400,76,652,299,384,2,7,0,1933,701,633,52.5,"https://fbref.com/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats"
2023,"Hoffenheim","Bundesliga","team",31,34,80,5,3,471,368,78,577,285,323,7,3,1,1843,550,557,49.7,"https://fbref.com/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats"
2023,"Hoffenheim","Bundesliga","opponent",31,34,63,2,1,382,458,65,652,314,316,1,9,2,1931,557,550,50.3,"https://fbref.com/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats"
2023,"Inter","Serie A","team",25,38,65,3,2,444,406,68,885,315,325,4,3,3,1948,500,415,54.6,"https://fbref.com/en/squads/d609edc0/2022-2023/Internazionale-Stats"
2023,"Inter","Serie A","opponent",25,38,89,1,0,436,412,36,558,330,262,3,5,3,1767,415,500,45.4,"https://fbref.com/en/squads/d609edc0/2022-2023/Internazionale-Stats"
2023,"Juventus","Serie A","team",29,38,74,6,1,456,409,62,731,307,352,6,5,0,1951,486,477,50.5,"https://fbref.com/en/squads/e0652b02/2022-2023/Juventus-Stats"
2023,"Juventus","Serie A","opponent",29,38,74,2,0,427,412,53,706,362,349,2,6,0,1893,477,486,49.5,"https://fbref.com/en/squads/e0652b02/2022-2023/Juventus-Stats"
2023,"Köln","Bundesliga","team",27,34,75,3,3,400,352,68,790,372,370,2,5,3,2022,659,608,52,"https://fbref.com/en/squads/bc357bf7/2022-2023/Koln-Stats"
2023,"Köln","Bundesliga","opponent",27,34,64,4,1,369,386,55,598,287,305,4,4,3,1936,608,659,48,"https://fbref.com/en/squads/bc357bf7/2022-2023/Koln-Stats"
2023,"Lazio","Serie A","team",24,38,86,2,0,400,471,54,483,310,349,6,2,1,1979,399,381,51.2,"https://fbref.com/en/squads/7213da33/2022-2023/Lazio-Stats"
2023,"Lazio","Serie A","opponent",24,38,108,7,5,500,376,63,641,329,301,2,8,1,2041,381,399,48.8,"https://fbref.com/en/squads/7213da33/2022-2023/Lazio-Stats"
2023,"Lecce","Serie A","team",29,38,86,2,1,553,439,68,709,368,427,4,6,3,2120,567,728,43.8,"https://fbref.com/en/squads/ffcbe334/2022-2023/Lecce-Stats"
2023,"Lecce","Serie A","opponent",29,38,90,2,0,461,521,64,677,306,327,5,6,2,2030,728,567,56.2,"https://fbref.com/en/squads/ffcbe334/2022-2023/Lecce-Stats"
2023,"Leeds United","Premier League","team",29,38,89,3,2,467,405,60,653,392,480,2,6,1,2206,586,607,49.1,"https://fbref.com/en/squads/5bfb9659/2022-2023/Leeds-United-Stats"
2023,"Leeds United","Premier League","opponent",29,38,66,3,1,422,453,86,612,391,427,5,3,3,2255,607,586,50.9,"https://fbref.com/en/squads/5bfb9659/2022-2023/Leeds-United-Stats"
2023,"Leicester City","Premier League","team",28,38,63,2,2,410,397,83,496,367,412,5,5,5,2013,512,558,47.9,"https://fbref.com/en/squads/a2d435b3/2022-2023/Leicester-City-Stats"
2023,"Leicester City","Premier League","opponent",28,38,64,2,2,410,395,78,712,339,336,3,6,2,2119,558,512,52.1,"https://fbref.com/en/squads/a2d435b3/2022-2023/Leicester-City-Stats"
2023,"Lens","Ligue 1","team",29,38,63,3,0,492,481,62,791,339,323,7,3,1,1975,406,369,52.4,"https://fbref.com/en/squads/fd4e0f7d/2022-2023/Lens-Stats"
2023,"Lens","Ligue 1","opponent",29,38,79,3,3,517,469,54,523,409,315,3,9,2,1859,369,406,47.6,"https://fbref.com/en/squads/fd4e0f7d/2022-2023/Lens-Stats"
2023,"Leverkusen","Bundesliga","team",27,34,75,7,3,382,409,51,461,294,280,6,7,2,1918,430,492,46.6,"https://fbref.com/en/squads/c7a9f859/2022-2023/Bayer-Leverkusen-Stats"
2023,"Leverkusen","Bundesliga","opponent",27,34,95,1,1,433,358,62,525,334,326,6,7,0,1928,492,430,53.4,"https://fbref.com/en/squads/c7a9f859/2022-2023/Bayer-Leverkusen-Stats"
2023,"Lille","Ligue 1","team",26,38,82,1,0,497,480,64,624,301,370,10,5,3,2138,440,463,48.7,"https://fbref.com/en/squads/cb188c0c/2022-2023/Lille-Stats"
2023,"Lille","Ligue 1","opponent",26,38,75,6,3,506,471,82,497,404,414,5,12,0,1991,463,440,51.3,"https://fbref.com/en/squads/cb188c0c/2022-2023/Lille-Stats"
2023,"Liverpool","Premier League","team",28,38,57,1,0,405,321,84,799,333,370,3,4,2,2211,482,455,51.4,"https://fbref.com/en/squads/822bd0ba/2022-2023/Liverpool-Stats"
2023,"Liverpool","Premier League","opponent",28,38,59,1,0,343,383,88,515,410,391,4,4,4,2083,455,482,48.6,"https://fbref.com/en/squads/822bd0ba/2022-2023/Liverpool-Stats"
2023,"Lorient","Ligue 1","team",30,38,48,4,3,397,501,49,434,369,420,5,2,1,2019,407,479,45.9,"https://fbref.com/en/squads/d2c87802/2022-2023/Lorient-Stats"
2023,"Lorient","Ligue 1","opponent",30,38,80,4,3,527,379,42,910,395,433,2,6,3,2189,479,407,54.1,"https://fbref.com/en/squads/d2c87802/2022-2023/Lorient-Stats"
2023,"Lyon","Ligue 1","team",29,38,61,3,1,500,453,57,649,481,423,5,11,3,2144,452,438,50.8,"https://fbref.com/en/squads/d53c0b06/2022-2023/Lyon-Stats"
2023,"Lyon","Ligue 1","opponent",29,38,66,4,1,477,470,73,541,482,438,7,8,2,2207,438,452,49.2,"https://fbref.com/en/squads/d53c0b06/2022-2023/Lyon-Stats"
2023,"M'Gladbach","Bundesliga","team",27,34,62,3,1,338,447,72,441,267,275,3,6,1,1718,415,419,49.8,"https://fbref.com/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats"
2023,"M'Gladbach","Bundesliga","opponent",27,34,66,6,3,464,320,90,671,336,316,5,6,0,1903,419,415,50.2,"https://fbref.com/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats"
2023,"Mainz 05","Bundesliga","team",27,34,69,1,0,476,334,74,610,433,341,5,8,0,2081,740,703,51.3,"https://fbref.com/en/squads/a224b06a/2022-2023/Mainz-05-Stats"
2023,"Mainz 05","Bundesliga","opponent",27,34,72,5,3,347,454,48,599,296,298,6,6,0,2006,703,740,48.7,"https://fbref.com/en/squads/a224b06a/2022-2023/Mainz-05-Stats"
2023,"Mallorca","La Liga","team",31,38,120,5,0,611,457,77,635,318,344,4,7,0,1833,674,629,51.7,"https://fbref.com/en/squads/2aa12281/2022-2023/Mallorca-Stats"
2023,"Mallorca","La Liga","opponent",31,38,94,4,1,482,591,40,822,231,296,4,5,1,1900,629,674,48.3,"https://fbref.com/en/squads/2aa12281/2022-2023/Mallorca-Stats"
2023,"Manchester City","Premier League","team",24,38,44,1,0,347,384,51,742,223,272,9,3,1,1866,438,364,54.6,"https://fbref.com/en/squads/b8fd03ef/2022-2023/Manchester-City-Stats"
2023,"Manchester City","Premier League","opponent",24,38,80,2,1,402,332,72,395,327,298,3,10,2,1647,364,438,45.4,"https://fbref.com/en/squads/b8fd03ef/2022-2023/Manchester-City-Stats"
2023,"Manchester Utd","Premier League","team",26,38,78,2,0,424,297,79,517,352,400,2,3,1,2190,465,434,51.7,"https://fbref.com/en/squads/19538871/2022-2023/Manchester-United-Stats"
2023,"Manchester Utd","Premier League","opponent",26,38,50,0,0,310,413,43,670,415,361,2,3,2,2119,434,465,48.3,"https://fbref.com/en/squads/19538871/2022-2023/Manchester-United-Stats"
2023,"Marseille","Ligue 1","team",30,38,63,4,1,533,419,68,751,420,404,3,5,3,2291,491,484,50.4,"https://fbref.com/en/squads/5725cc7b/2022-2023/Marseille-Stats"
2023,"Marseille","Ligue 1","opponent",30,38,64,0,0,442,510,30,541,454,389,5,7,6,2107,484,491,49.6,"https://fbref.com/en/squads/5725cc7b/2022-2023/Marseille-Stats"
2023,"Milan","Serie A","team",30,38,90,2,2,449,438,61,671,289,422,3,5,1,2051,561,478,54,"https://fbref.com/en/squads/dc56fe14/2022-2023/Milan-Stats"
2023,"Milan","Serie A","opponent",30,38,113,1,0,462,430,41,539,335,381,5,5,3,1972,478,561,46,"https://fbref.com/en/squads/dc56fe14/2022-2023/Milan-Stats"
2023,"Monaco","Ligue 1","team",27,38,64,5,3,488,411,84,661,426,400,8,5,3,2203,515,457,53,"https://fbref.com/en/squads/fd6114db/2022-2023/Monaco-Stats"
2023,"Monaco","Ligue 1","opponent",27,38,58,2,0,429,471,50,570,434,353,5,8,1,2236,457,515,47,"https://fbref.com/en/squads/fd6114db/2022-2023/Monaco-Stats"
2023,"Montpellier","Ligue 1","team",31,38,68,10,1,488,523,71,673,404,413,6,11,2,2095,480,553,46.5,"https://fbref.com/en/squads/281b0e73/2022-2023/Montpellier-Stats"
2023,"Montpellier","Ligue 1","opponent",31,38,82,10,4,551,470,41,722,411,400,7,7,1,2086,553,480,53.5,"https://fbref.com/en/squads/281b0e73/2022-2023/Montpellier-Stats"
2023,"Monza","Serie A","team",31,38,90,4,1,489,495,69,596,334,355,6,3,1,1845,448,441,50.4,"https://fbref.com/en/squads/21680aa4/2022-2023/Monza-Stats"
2023,"Monza","Serie A","opponent",31,38,78,5,3,534,466,55,704,316,323,1,6,2,1983,441,448,49.6,"https://fbref.com/en/squads/21680aa4/2022-2023/Monza-Stats"
2023,"Nantes","Ligue 1","team",29,38,65,4,2,481,414,54,820,431,431,3,9,4,2075,592,598,49.7,"https://fbref.com/en/squads/d7a486cd/2022-2023/Nantes-Stats"
2023,"Nantes","Ligue 1","opponent",29,38,61,5,1,435,454,52,636,336,415,6,5,2,2061,598,592,50.3,"https://fbref.com/en/squads/d7a486cd/2022-2023/Nantes-Stats"
2023,"Napoli","Serie A","team",27,38,47,1,0,389,468,60,681,287,313,8,2,0,2027,483,403,54.5,"https://fbref.com/en/squads/d48ad4ff/2022-2023/Napoli-Stats"
2023,"Napoli","Serie A","opponent",27,38,92,4,3,495,363,50,491,331,406,1,10,2,1901,403,483,45.5,"https://fbref.com/en/squads/d48ad4ff/2022-2023/Napoli-Stats"
2023,"Newcastle Utd","Premier League","team",27,38,61,1,0,406,399,71,740,333,360,2,5,2,2065,553,427,56.4,"https://fbref.com/en/squads/b2b47a98/2022-2023/Newcastle-United-Stats"
2023,"Newcastle Utd","Premier League","opponent",27,38,80,2,0,419,391,56,564,341,421,4,6,4,1956,427,553,43.6,"https://fbref.com/en/squads/b2b47a98/2022-2023/Newcastle-United-Stats"
2023,"Nice","Ligue 1","team",34,38,53,3,1,383,376,51,690,413,467,5,5,0,2143,392,365,51.8,"https://fbref.com/en/squads/132ebc33/2022-2023/Nice-Stats"
2023,"Nice","Ligue 1","opponent",34,38,44,4,2,411,369,54,611,370,417,5,7,1,2087,365,392,48.2,"https://fbref.com/en/squads/132ebc33/2022-2023/Nice-Stats"
2023,"Nott'ham Forest","Premier League","team",33,38,84,0,0,445,390,67,530,349,387,3,9,0,1902,560,600,48.3,"https://fbref.com/en/squads/e4a775cb/2022-2023/Nottingham-Forest-Stats"
2023,"Nott'ham Forest","Premier League","opponent",33,38,65,0,0,414,425,58,817,286,301,5,6,2,2022,600,560,51.7,"https://fbref.com/en/squads/e4a775cb/2022-2023/Nottingham-Forest-Stats"
2023,"Osasuna","La Liga","team",26,38,93,7,1,544,410,60,794,315,328,5,4,2,1930,613,628,49.4,"https://fbref.com/en/squads/03c57e2b/2022-2023/Osasuna-Stats"
2023,"Osasuna","La Liga","opponent",26,38,81,9,5,430,513,109,696,311,332,4,4,1,1892,628,613,50.6,"https://fbref.com/en/squads/03c57e2b/2022-2023/Osasuna-Stats"
2023,"Paris S-G","Ligue 1","team",26,38,57,5,2,380,416,77,399,296,362,5,5,1,1938,245,201,54.9,"https://fbref.com/en/squads/e2d8892c/2022-2023/Paris-Saint-Germain-Stats"
2023,"Paris S-G","Ligue 1","opponent",26,38,50,4,0,442,358,56,520,437,486,3,7,3,1944,201,245,45.1,"https://fbref.com/en/squads/e2d8892c/2022-2023/Paris-Saint-Germain-Stats"
2023,"RB Leipzig","Bundesliga","team",25,34,69,2,1,393,402,80,489,310,312,5,8,2,1966,440,433,50.4,"https://fbref.com/en/squads/acbb6a5b/2022-2023/RB-Leipzig-Stats"
2023,"RB Leipzig","Bundesliga","opponent",25,34,81,1,1,418,372,49,483,407,342,5,7,0,1879,433,440,49.6,"https://fbref.com/en/squads/acbb6a5b/2022-2023/RB-Leipzig-Stats"
2023,"Rayo Vallecano","La Liga","team",28,38,90,6,2,544,490,98,832,309,393,2,5,4,2085,437,527,45.3,"https://fbref.com/en/squads/98e8af82/2022-2023/Rayo-Vallecano-Stats"
2023,"Rayo Vallecano","La Liga","opponent",28,38,93,7,4,525,514,85,655,345,391,2,8,4,2125,527,437,54.7,"https://fbref.com/en/squads/98e8af82/2022-2023/Rayo-Vallecano-Stats"
2023,"Real Madrid","La Liga","team",26,38,72,3,2,367,530,89,574,296,353,8,5,1,1843,339,231,59.5,"https://fbref.com/en/squads/53a2f082/2022-2023/Real-Madrid-Stats"
2023,"Real Madrid","La Liga","opponent",26,38,97,7,1,549,348,56,541,331,408,0,12,2,1730,231,339,40.5,"https://fbref.com/en/squads/53a2f082/2022-2023/Real-Madrid-Stats"
2023,"Real Sociedad","La Liga","team",30,38,90,2,0,621,452,91,538,271,395,4,2,2,2018,664,557,54.4,"https://fbref.com/en/squads/e31d1cd9/2022-2023/Real-Sociedad-Stats"
2023,"Real Sociedad","La Liga","opponent",30,38,98,10,5,470,591,91,570,325,403,2,4,4,1911,557,664,45.6,"https://fbref.com/en/squads/e31d1cd9/2022-2023/Real-Sociedad-Stats"
2023,"Reims","Ligue 1","team",34,38,70,9,2,507,423,85,707,397,407,7,3,2,2368,472,465,50.4,"https://fbref.com/en/squads/7fdd64e0/2022-2023/Reims-Stats"
2023,"Reims","Ligue 1","opponent",34,38,66,6,1,438,481,64,690,482,440,2,8,0,2250,465,472,49.6,"https://fbref.com/en/squads/7fdd64e0/2022-2023/Reims-Stats"
2023,"Rennes","Ligue 1","team",32,38,58,6,2,465,379,54,564,341,335,3,5,1,2035,538,520,50.9,"https://fbref.com/en/squads/b3072e00/2022-2023/Rennes-Stats"
2023,"Rennes","Ligue 1","opponent",32,38,55,5,0,396,439,90,581,406,376,4,3,3,2022,520,538,49.1,"https://fbref.com/en/squads/b3072e00/2022-2023/Rennes-Stats"
2023,"Roma","Serie A","team",30,38,82,4,2,446,505,56,595,368,340,6,3,1,1981,543,429,55.9,"https://fbref.com/en/squads/cf74a709/2022-2023/Roma-Stats"
2023,"Roma","Serie A","opponent",30,38,124,8,3,533,417,22,573,290,388,2,10,0,1979,429,543,44.1,"https://fbref.com/en/squads/cf74a709/2022-2023/Roma-Stats"
2023,"Salernitana","Serie A","team",30,38,85,4,1,473,439,67,559,329,337,1,11,0,1981,528,585,47.4,"https://fbref.com/en/squads/c5577084/2022-2023/Salernitana-Stats"
2023,"Salernitana","Serie A","opponent",30,38,74,6,3,478,447,72,683,299,331,11,2,2,2106,585,528,52.6,"https://fbref.com/en/squads/c5577084/2022-2023/Salernitana-Stats"
2023,"Sampdoria","Serie A","team",40,38,108,3,2,507,512,55,599,317,351,1,11,2,1913,617,636,49.2,"https://fbref.com/en/squads/8ff9e3b3/2022-2023/Sampdoria-Stats"
2023,"Sampdoria","Serie A","opponent",40,38,79,1,1,530,480,90,719,317,354,8,2,1,2079,636,617,50.8,"https://fbref.com/en/squads/8ff9e3b3/2022-2023/Sampdoria-Stats"
2023,"Sassuolo","Serie A","team",31,38,90,6,3,408,443,43,625,278,281,6,4,2,1756,375,438,46.1,"https://fbref.com/en/squads/e2befd26/2022-2023/Sassuolo-Stats"
2023,"Sassuolo","Serie A","opponent",31,38,86,4,1,479,376,119,671,306,360,2,10,1,1928,438,375,53.9,"https://fbref.com/en/squads/e2befd26/2022-2023/Sassuolo-Stats"
2023,"Schalke 04","Bundesliga","team",35,34,68,1,0,427,391,70,764,306,329,3,6,1,1896,692,739,48.4,"https://fbref.com/en/squads/c539e393/2022-2023/Schalke-04-Stats"
2023,"Schalke 04","Bundesliga","opponent",35,34,78,3,2,416,417,62,618,262,316,5,5,3,1860,739,692,51.6,"https://fbref.com/en/squads/c539e393/2022-2023/Schalke-04-Stats"
2023,"Sevilla","La Liga","team",35,38,120,13,4,474,460,106,827,339,367,4,3,3,1973,497,475,51.1,"https://fbref.com/en/squads/ad2be733/2022-2023/Sevilla-Stats"
2023,"Sevilla","La Liga","opponent",35,38,95,8,1,477,452,75,673,271,353,2,5,0,1822,475,497,48.9,"https://fbref.com/en/squads/ad2be733/2022-2023/Sevilla-Stats"
2023,"Southampton","Premier League","team",36,38,73,0,0,430,378,57,613,428,426,3,3,5,2130,551,611,47.4,"https://fbref.com/en/squads/33c895d4/2022-2023/Southampton-Stats"
2023,"Southampton","Premier League","opponent",36,38,63,2,1,399,413,53,686,318,418,3,4,0,2170,611,551,52.6,"https://fbref.com/en/squads/33c895d4/2022-2023/Southampton-Stats"
2023,"Spezia","Serie A","team",34,38,103,6,4,519,379,55,655,301,359,2,7,3,2033,535,570,48.4,"https://fbref.com/en/squads/68449f6d/2022-2023/Spezia-Stats"
2023,"Spezia","Serie A","opponent",34,38,61,2,1,406,478,76,726,354,367,5,4,2,2038,570,535,51.6,"https://fbref.com/en/squads/68449f6d/2022-2023/Spezia-Stats"
2023,"Strasbourg","Ligue 1","team",29,38,73,7,2,529,474,43,647,437,409,6,11,0,2132,677,573,54.2,"https://fbref.com/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats"
2023,"Strasbourg","Ligue 1","opponent",29,38,68,7,4,500,503,85,632,344,341,9,7,3,2123,573,677,45.8,"https://fbref.com/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats"
2023,"Stuttgart","Bundesliga","team",30,34,72,5,4,346,407,56,597,308,316,4,6,1,1989,547,470,53.8,"https://fbref.com/en/squads/598bc722/2022-2023/Stuttgart-Stats"
2023,"Stuttgart","Bundesliga","opponent",30,34,78,1,0,422,330,53,575,292,378,5,5,0,1865,470,547,46.2,"https://fbref.com/en/squads/598bc722/2022-2023/Stuttgart-Stats"
2023,"Torino","Serie A","team",28,38,81,0,0,506,382,80,610,292,265,2,6,0,2010,590,629,48.4,"https://fbref.com/en/squads/105360fe/2022-2023/Torino-Stats"
2023,"Torino","Serie A","opponent",28,38,66,1,1,413,476,42,615,306,312,4,2,1,1940,629,590,51.6,"https://fbref.com/en/squads/105360fe/2022-2023/Torino-Stats"
2023,"Tottenham","Premier League","team",29,38,77,3,1,424,353,67,719,340,353,5,4,1,1984,549,474,53.7,"https://fbref.com/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats"
2023,"Tottenham","Premier League","opponent",29,38,79,2,1,381,412,47,665,322,393,3,6,2,2050,474,549,46.3,"https://fbref.com/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats"
2023,"Toulouse","Ligue 1","team",29,38,62,3,3,473,413,74,660,409,406,2,7,3,2168,483,460,51.2,"https://fbref.com/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats"
2023,"Toulouse","Ligue 1","opponent",29,38,64,2,0,437,441,42,647,399,342,6,4,1,2113,460,483,48.8,"https://fbref.com/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats"
2023,"Troyes","Ligue 1","team",32,38,55,5,1,402,404,57,517,398,361,4,8,2,1986,476,495,49,"https://fbref.com/en/squads/54195385/2022-2023/Troyes-Stats"
2023,"Troyes","Ligue 1","opponent",32,38,47,5,2,431,381,65,816,383,388,8,5,2,2160,495,476,51,"https://fbref.com/en/squads/54195385/2022-2023/Troyes-Stats"
2023,"Udinese","Serie A","team",30,38,88,3,1,478,476,51,564,314,365,1,7,2,1916,477,406,54,"https://fbref.com/en/squads/04eea015/2022-2023/Udinese-Stats"
2023,"Udinese","Serie A","opponent",30,38,86,3,1,505,458,61,703,301,389,5,2,1,1933,406,477,46,"https://fbref.com/en/squads/04eea015/2022-2023/Udinese-Stats"
